FSU_Slno,hh_no,mpce,hh_size,social_group,religion,Stratum,visitNo,educ_head,age_head,gender_head,total_land,land_used_agri,num_land_parcels,received_tech_advice,MLT,final_weight,mpce_per_capita,log_mpce,land_size_cat,educ_level,social_group_f,tech_advice_f,gender_f,land_size_f
77897,04,10800,8,3,1,28,2,1,60,1,6.82,6.82,4,1,246050,2460.5,1350,7.2078598714324755,Medium/Large (>4 acres),Illiterate,OBC,Yes,Male,Medium/Large (>4 acres)
77893,01,5282,5,3,1,28,2,4,32,1,16.96,16.9,14,1,515950,5159.5,1056.4,6.9626221804229775,Medium/Large (>4 acres),Middle,OBC,Yes,Male,Medium/Large (>4 acres)
77893,02,5692,3,9,1,28,2,1,40,2,15.76,14.48,14,1,515950,5159.5,1897.3333333333333,7.548204670541633,Medium/Large (>4 acres),Illiterate,Others,Yes,Female,Medium/Large (>4 acres)
77893,03,9800,5,9,1,28,2,4,34,1,6.04,6.04,4,1,121400,1214,1960,7.580699752224563,Medium/Large (>4 acres),Middle,Others,Yes,Male,Medium/Large (>4 acres)
77893,04,10030,7,2,1,28,2,1,72,1,5.04,5.04,4,0,121400,1214,1432.857142857143,7.267425731900668,Medium/Large (>4 acres),Illiterate,SC,No,Male,Medium/Large (>4 acres)
77891,01,4000,3,9,1,29,2,3,60,2,8.02,7.720000000000001,12,1,90750,907.5,1333.3333333333333,7.195437351433918,Medium/Large (>4 acres),Primary,Others,Yes,Female,Medium/Large (>4 acres)
77891,02,2300,1,3,1,29,2,2,80,1,8.5,8.15,10,1,952875,9528.75,2300,7.7406644019172415,Medium/Large (>4 acres),Below Primary,OBC,Yes,Male,Medium/Large (>4 acres)
77891,03,8667,3,3,1,29,2,11,25,1,5.68,5.64,3,1,37813,378.13,2889,7.968665700466235,Medium/Large (>4 acres),Graduate+,OBC,Yes,Male,Medium/Large (>4 acres)
77891,04,14908,8,3,1,29,2,5,49,1,6.46,6.43,3,1,37813,378.13,1863.5,7.530211718919313,Medium/Large (>4 acres),Secondary,OBC,Yes,Male,Medium/Large (>4 acres)
77895,01,4900,2,3,1,29,2,1,40,2,3.04,3.0300000000000002,9,1,3750,37.5,2450,7.803843303538772,Small (1-4 acres),Illiterate,OBC,Yes,Female,Small (1-4 acres)
77895,02,11868,6,3,1,29,2,1,60,1,5.02,4.97,8,1,3750,37.5,1978,7.589841512182657,Medium/Large (>4 acres),Illiterate,OBC,Yes,Male,Medium/Large (>4 acres)
77895,03,5068,2,3,1,29,2,4,26,1,0.44,0.42000000000000004,3,1,3750,37.5,2534,7.837554360881084,Marginal (0-1 acre),Middle,OBC,Yes,Male,Marginal (0-1 acre)
77895,04,3740,2,3,1,29,2,4,52,2,1.26,1.26,3,1,3750,37.5,1870,7.533693709848633,Small (1-4 acres),Middle,OBC,Yes,Female,Small (1-4 acres)
77895,05,9500,5,3,1,29,2,4,33,1,1.78,1.78,3,1,3750,37.5,1900,7.549609165154532,Small (1-4 acres),Middle,OBC,Yes,Male,Small (1-4 acres)
77895,06,3725,2,3,1,29,2,4,60,1,2.84,2.82,3,1,3750,37.5,1862.5,7.529674950253715,Small (1-4 acres),Middle,OBC,Yes,Male,Small (1-4 acres)
77899,01,6213,4,3,1,29,2,4,42,1,15.24,15.13,14,1,309750,3097.5,1553.25,7.348104788943803,Medium/Large (>4 acres),Middle,OBC,Yes,Male,Medium/Large (>4 acres)
77899,02,7292,4,9,1,29,2,1,47,1,14.48,14.34,14,1,309750,3097.5,1823,7.508238774678663,Medium/Large (>4 acres),Illiterate,Others,Yes,Male,Medium/Large (>4 acres)
77898,01,10875,6,2,1,30,2,11,49,1,12.32,12.28,12,1,1500,15,1812.5,7.50246238672883,Medium/Large (>4 acres),Graduate+,SC,Yes,Male,Medium/Large (>4 acres)
77898,02,8807,5,3,1,30,2,4,38,1,4.4399999999999995,4.4399999999999995,6,1,1500,15,1761.4,7.473864226371359,Medium/Large (>4 acres),Middle,OBC,Yes,Male,Medium/Large (>4 acres)
77898,03,9808,6,3,1,30,2,6,40,1,7.54,7.51,6,1,1500,15,1634.6666666666667,7.399194188947938,Medium/Large (>4 acres),Higher Secondary,OBC,Yes,Male,Medium/Large (>4 acres)
77898,04,10783,5,3,1,30,2,5,30,1,2.46,2.46,3,1,1500,15,2156.6,7.676288186447972,Small (1-4 acres),Secondary,OBC,Yes,Male,Small (1-4 acres)
77896,01,6600,3,3,1,30,2,4,45,1,18.66,18.63,14,1,16775,167.75,2200,7.696212639346407,Medium/Large (>4 acres),Middle,OBC,Yes,Male,Medium/Large (>4 acres)
77896,02,5137,4,3,1,30,2,4,40,1,25.8,25.759999999999998,16,1,36600,366,1284.25,7.157930169347377,Medium/Large (>4 acres),Middle,OBC,Yes,Male,Medium/Large (>4 acres)
77894,01,4533,2,2,1,30,2,4,25,1,17.2,17.08,14,1,232050,2320.5,2266.5,7.7259920703809035,Medium/Large (>4 acres),Middle,SC,Yes,Male,Medium/Large (>4 acres)
77894,02,3388,2,2,1,30,2,1,75,1,10.58,10.52,14,1,232050,2320.5,1694,7.434847875211999,Medium/Large (>4 acres),Illiterate,SC,Yes,Male,Medium/Large (>4 acres)
77894,03,5457,3,9,1,30,2,3,70,1,2.06,2.06,3,1,176800,1768,1819,7.506042178518122,Small (1-4 acres),Primary,Others,Yes,Male,Small (1-4 acres)
77890,01,5357,3,3,1,31,2,6,40,1,13.26,13.23,13,1,34125,341.25,1785.6666666666667,7.48754710721285,Medium/Large (>4 acres),Higher Secondary,OBC,Yes,Male,Medium/Large (>4 acres)
77890,02,3377,2,3,1,31,2,11,21,1,7.38,7.34,12,1,34125,341.25,1688.5,7.431595839825622,Medium/Large (>4 acres),Graduate+,OBC,Yes,Male,Medium/Large (>4 acres)
77890,03,9423,5,3,1,31,2,4,50,1,2.26,2.26,4,1,5250,52.5,1884.6,7.541470875772656,Small (1-4 acres),Middle,OBC,Yes,Male,Small (1-4 acres)
77882,01,9172,8,2,1,31,2,4,38,1,12.36,12.32,10,1,1982925,19829.25,1146.5,7.044469102297959,Medium/Large (>4 acres),Middle,SC,Yes,Male,Medium/Large (>4 acres)
77882,02,12250,9,2,1,31,2,1,50,1,12.26,12.26,11,1,1982925,19829.25,1361.111111111111,7.216056638636654,Medium/Large (>4 acres),Illiterate,SC,Yes,Male,Medium/Large (>4 acres)
77882,03,13750,10,2,1,31,2,11,67,1,2.06,2.06,3,1,299013,2990.13,1375,7.226209010100671,Small (1-4 acres),Graduate+,SC,Yes,Male,Small (1-4 acres)
77882,04,10515,7,2,1,31,2,1,60,2,5.06,5.06,3,1,299013,2990.13,1502.142857142857,7.314647939081487,Medium/Large (>4 acres),Illiterate,SC,Yes,Female,Medium/Large (>4 acres)
77887,01,6437,2,9,1,31,2,5,68,1,24.34,19.16,14,1,2450,24.5,3218.5,8.076670691492671,Medium/Large (>4 acres),Secondary,Others,Yes,Male,Medium/Large (>4 acres)
77887,02,2910,1,3,1,31,2,2,60,2,26.22,25.99,12,1,2450,24.5,2910,7.975908360165538,Medium/Large (>4 acres),Below Primary,OBC,Yes,Female,Medium/Large (>4 acres)
77883,01,11000,7,2,1,70,2,2,40,1,19,18.88,14,1,366300,3663,1571.4285714285713,7.359740402725194,Medium/Large (>4 acres),Below Primary,SC,Yes,Male,Medium/Large (>4 acres)
77883,02,6000,5,2,1,70,2,5,35,1,20.38,20.169999999999998,14,1,366300,3663,1200,7.090076835776092,Medium/Large (>4 acres),Secondary,SC,Yes,Male,Medium/Large (>4 acres)
77881,01,6000,5,2,1,70,2,4,30,1,23.38,23.12,15,1,38500,385,1200,7.090076835776092,Medium/Large (>4 acres),Middle,SC,Yes,Male,Medium/Large (>4 acres)
77881,02,7000,6,3,1,70,2,1,50,1,22.82,22.62,14,1,38500,385,1166.6666666666667,7.061905958809396,Medium/Large (>4 acres),Illiterate,OBC,Yes,Male,Medium/Large (>4 acres)
77885,01,2000,1,9,1,70,2,1,55,2,40.26,40.06,14,1,1900,19,2000,7.600902459542082,Medium/Large (>4 acres),Illiterate,Others,Yes,Female,Medium/Large (>4 acres)
77885,02,8500,4,9,1,70,2,3,55,1,21.2,20.6,8,1,1900,19,2125,7.661527081358517,Medium/Large (>4 acres),Primary,Others,Yes,Male,Medium/Large (>4 acres)
77885,03,9000,5,9,1,70,2,6,45,1,10.52,10.46,7,1,1900,19,1800,7.495541943884256,Medium/Large (>4 acres),Higher Secondary,Others,Yes,Male,Medium/Large (>4 acres)
77885,04,9000,4,9,1,70,2,11,45,1,4.02,4.01,3,1,1900,19,2250,7.718685495198466,Medium/Large (>4 acres),Graduate+,Others,Yes,Male,Medium/Large (>4 acres)
77889,01,8500,4,3,1,70,2,6,25,1,26.64,26.5,14,1,1281375,12813.75,2125,7.661527081358517,Medium/Large (>4 acres),Higher Secondary,OBC,Yes,Male,Medium/Large (>4 acres)
77889,02,6500,5,3,1,70,2,5,70,1,25.22,25.08,14,1,1281375,12813.75,1300,7.170119543449628,Medium/Large (>4 acres),Secondary,OBC,Yes,Male,Medium/Large (>4 acres)
77888,01,6000,2,3,1,71,2,1,42,1,20.56,20.47,15,1,18750,187.5,3000,8.006367567650246,Medium/Large (>4 acres),Illiterate,OBC,Yes,Male,Medium/Large (>4 acres)
77888,02,8100,6,3,1,71,2,1,36,1,12.44,10.75,13,1,18750,187.5,1350,7.2078598714324755,Medium/Large (>4 acres),Illiterate,OBC,Yes,Male,Medium/Large (>4 acres)
77888,03,17600,9,9,1,71,2,1,40,1,12.06,12.030000000000001,4,1,2500,25,1955.5555555555557,7.578429603690024,Medium/Large (>4 acres),Illiterate,Others,Yes,Male,Medium/Large (>4 acres)
77886,01,15500,10,2,1,71,2,1,55,1,28.62,28.5,14,1,1072700,10727,1550,7.346010209913293,Medium/Large (>4 acres),Illiterate,SC,Yes,Male,Medium/Large (>4 acres)
77886,02,7500,5,9,1,71,2,4,45,1,32.7,32.54,16,1,1072700,10727,1500,7.313220387090301,Medium/Large (>4 acres),Middle,Others,Yes,Male,Medium/Large (>4 acres)
77884,01,8000,5,9,1,71,2,4,50,1,26.22,26.09,14,1,28875,288.75,1600,7.3777589082278725,Medium/Large (>4 acres),Middle,Others,Yes,Male,Medium/Large (>4 acres)
77884,02,12000,9,3,2,71,2,2,42,1,24.68,24.529999999999998,14,0,28875,288.75,1333.3333333333333,7.195437351433918,Medium/Large (>4 acres),Below Primary,OBC,No,Male,Medium/Large (>4 acres)
77880,01,2500,3,3,1,42,2,5,55,1,12.38,12.23,12,1,129200,1292,833.3333333333334,6.725433722188183,Medium/Large (>4 acres),Secondary,OBC,Yes,Male,Medium/Large (>4 acres)
77880,02,3000,5,3,1,42,2,3,26,1,10.780000000000001,10.700000000000001,12,1,129200,1292,600,6.396929655216146,Medium/Large (>4 acres),Primary,OBC,Yes,Male,Medium/Large (>4 acres)
77880,03,6000,5,3,1,42,2,4,45,1,5.56,5.56,7,1,48133,481.33,1200,7.090076835776092,Medium/Large (>4 acres),Middle,OBC,Yes,Male,Medium/Large (>4 acres)
77862,01,12000,8,3,1,42,2,1,65,1,16.14,16.14,12,1,996225,9962.25,1500,7.313220387090301,Medium/Large (>4 acres),Illiterate,OBC,Yes,Male,Medium/Large (>4 acres)
77862,02,6000,4,2,1,42,2,6,50,1,5.18,5.06,11,0,996225,9962.25,1500,7.313220387090301,Medium/Large (>4 acres),Higher Secondary,SC,No,Male,Medium/Large (>4 acres)
77862,03,6800,4,2,1,42,2,2,22,1,3.84,3.84,3,0,17950,179.5,1700,7.438383530044307,Small (1-4 acres),Below Primary,SC,No,Male,Small (1-4 acres)
77862,04,12000,9,2,1,42,2,12,54,1,5.26,5.26,3,0,17950,179.5,1333.3333333333333,7.195437351433918,Medium/Large (>4 acres),Graduate+,SC,No,Male,Medium/Large (>4 acres)
77867,01,6000,6,3,1,42,2,3,35,1,12.32,12.09,11,0,1418025,14180.25,1000,6.907755278982137,Medium/Large (>4 acres),Primary,OBC,No,Male,Medium/Large (>4 acres)
77867,02,8000,5,3,1,42,2,1,45,1,9.86,9.67,13,1,1418025,14180.25,1600,7.3777589082278725,Medium/Large (>4 acres),Illiterate,OBC,Yes,Male,Medium/Large (>4 acres)
77867,03,15000,13,2,1,42,2,5,57,1,6.32,6.26,3,0,119233,1192.33,1153.8461538461538,7.05085612262281,Medium/Large (>4 acres),Secondary,SC,No,Male,Medium/Large (>4 acres)
77863,01,11367,4,9,1,42,2,5,42,1,12.200000000000001,11.52,12,0,564375,5643.75,2841.75,7.9521753385668195,Medium/Large (>4 acres),Secondary,Others,No,Male,Medium/Large (>4 acres)
77863,02,6450,3,2,1,42,2,1,50,2,11.58,11.3,13,0,564375,5643.75,2150,7.673223121121708,Medium/Large (>4 acres),Illiterate,SC,No,Female,Medium/Large (>4 acres)
77863,03,26033,5,9,1,42,2,1,46,1,0,0,0,0,NA,1,5206.6,8.557682330546283,Landless,Illiterate,Others,No,Male,Landless
77863,04,10667,5,9,1,42,2,1,46,1,0,0,0,0,NA,1,2133.4,7.665472230191383,Landless,Illiterate,Others,No,Male,Landless
77861,01,7708,5,3,2,42,2,1,50,1,22.68,18.83,15,0,848400,8484,1541.6,7.340576117100157,Medium/Large (>4 acres),Illiterate,OBC,No,Male,Medium/Large (>4 acres)
77861,02,16750,7,9,1,42,2,4,64,1,32.7,31.54,15,1,848400,8484,2392.8571428571427,7.780243388197899,Medium/Large (>4 acres),Middle,Others,Yes,Male,Medium/Large (>4 acres)
77865,01,4750,6,3,1,42,2,4,35,1,8.64,8.36,11,0,519750,5197.5,791.6666666666666,6.674140427800632,Medium/Large (>4 acres),Middle,OBC,No,Male,Medium/Large (>4 acres)
77865,02,9000,6,2,1,42,2,1,70,2,9.98,9.43,11,0,519750,5197.5,1500,7.313220387090301,Medium/Large (>4 acres),Illiterate,SC,No,Female,Medium/Large (>4 acres)
77865,03,10667,8,9,1,42,2,4,65,1,6.8,6.5,3,0,14850,148.5,1333.375,7.195468600945647,Medium/Large (>4 acres),Middle,Others,No,Male,Medium/Large (>4 acres)
77865,04,3500,2,9,1,42,2,3,78,1,6.2,5.890000000000001,3,1,14850,148.5,1750,7.4673710669175595,Medium/Large (>4 acres),Primary,Others,Yes,Male,Medium/Large (>4 acres)
77869,01,7250,6,2,1,42,2,5,38,1,23.16,22.55,15,1,138775,1387.75,1208.3333333333333,7.096997278620665,Medium/Large (>4 acres),Secondary,SC,Yes,Male,Medium/Large (>4 acres)
77869,02,6500,6,2,1,42,2,1,36,2,28.36,27.77,14,1,138775,1387.75,1083.3333333333333,6.987797986655673,Medium/Large (>4 acres),Illiterate,SC,Yes,Female,Medium/Large (>4 acres)
77868,01,5000,3,2,1,42,2,1,35,1,0.58,0.52,8,0,457875,4578.75,1666.6666666666667,7.418580902748128,Marginal (0-1 acre),Illiterate,SC,No,Male,Marginal (0-1 acre)
77868,02,10000,2,3,1,42,2,3,49,1,10.42,10.38,11,0,457875,4578.75,5000,8.517193191416238,Medium/Large (>4 acres),Primary,OBC,No,Male,Medium/Large (>4 acres)
77868,03,10000,8,9,1,42,2,5,30,1,6.86,6.86,3,0,22200,222,1250,7.1308988302963465,Medium/Large (>4 acres),Secondary,Others,No,Male,Medium/Large (>4 acres)
77868,04,15000,7,9,1,42,2,5,73,1,5.12,5.12,3,0,22200,222,2142.8571428571427,7.669895331029034,Medium/Large (>4 acres),Secondary,Others,No,Male,Medium/Large (>4 acres)
77866,01,8333,8,2,1,43,2,4,36,1,10.94,9.74,14,0,1446375,14463.75,1041.625,6.948537272702371,Medium/Large (>4 acres),Middle,SC,No,Male,Medium/Large (>4 acres)
77866,02,5167,4,3,2,43,2,1,35,2,8.959999999999999,8.909999999999998,6,0,1446375,14463.75,1291.75,7.163753167167294,Medium/Large (>4 acres),Illiterate,OBC,No,Female,Medium/Large (>4 acres)
77866,03,10333,7,3,2,43,2,1,50,2,4.9799999999999995,4.96,7,0,978025,9780.25,1476.142857142857,7.297187787159042,Medium/Large (>4 acres),Illiterate,OBC,No,Female,Medium/Large (>4 acres)
77864,01,8800,7,2,1,43,2,6,46,1,8.74,8.59,11,0,11750,117.5,1257.142857142857,7.136596851410984,Medium/Large (>4 acres),Higher Secondary,SC,No,Male,Medium/Large (>4 acres)
77864,02,7500,5,2,1,43,2,5,45,1,8.96,8.8,12,0,11750,117.5,1500,7.313220387090301,Medium/Large (>4 acres),Secondary,SC,No,Male,Medium/Large (>4 acres)
77864,03,7500,2,2,1,43,2,4,40,1,9.48,9.39,7,0,18800,188,3750,8.229511118964457,Medium/Large (>4 acres),Middle,SC,No,Male,Medium/Large (>4 acres)
77860,01,6800,7,2,1,43,2,1,35,1,37.96,37.35,11,1,948600,9486,971.4285714285714,6.878767742108884,Medium/Large (>4 acres),Illiterate,SC,Yes,Male,Medium/Large (>4 acres)
77860,02,2800,2,2,1,43,2,1,44,1,16.419999999999998,16.3,9,1,948600,9486,1400,7.24422751560335,Medium/Large (>4 acres),Illiterate,SC,Yes,Male,Medium/Large (>4 acres)
77842,01,5600,7,2,1,43,2,1,42,2,7.96,7.73,9,1,32175,321.75,800,6.684611727667927,Medium/Large (>4 acres),Illiterate,SC,Yes,Female,Medium/Large (>4 acres)
77842,02,7750,8,2,1,43,2,1,40,1,2.62,2.52,8,0,32175,321.75,968.75,6.876006580667557,Small (1-4 acres),Illiterate,SC,No,Male,Small (1-4 acres)
77842,03,8783,7,2,1,43,2,4,38,1,2.56,2.52,6,0,5500,55,1254.7142857142858,7.134663164861804,Small (1-4 acres),Middle,SC,No,Male,Small (1-4 acres)
77842,04,5180,4,2,1,43,2,1,60,1,1.94,1.9,3,0,1650,16.5,1295,7.166265974133638,Small (1-4 acres),Illiterate,SC,No,Male,Small (1-4 acres)
77842,05,4500,2,2,1,43,2,1,55,2,1.92,1.8900000000000001,3,0,1650,16.5,2250,7.718685495198466,Small (1-4 acres),Illiterate,SC,No,Female,Small (1-4 acres)
77847,01,3983,3,2,1,44,2,1,75,2,34.8,34.22,14,1,833125,8331.25,1327.6666666666667,7.191178294513534,Medium/Large (>4 acres),Illiterate,SC,Yes,Female,Medium/Large (>4 acres)
77847,02,3050,2,2,1,44,2,1,55,2,21.48,20.91,16,1,833125,8331.25,1525,7.329749689041512,Medium/Large (>4 acres),Illiterate,SC,Yes,Female,Medium/Large (>4 acres)
77843,01,15000,13,3,2,44,2,2,60,1,19.099999999999998,18.99,11,0,1302000,13020,1153.8461538461538,7.05085612262281,Medium/Large (>4 acres),Below Primary,OBC,No,Male,Medium/Large (>4 acres)
77843,02,9600,10,3,2,44,2,1,48,1,2.82,2.74,8,0,1302000,13020,960,6.866933284461882,Small (1-4 acres),Illiterate,OBC,No,Male,Small (1-4 acres)
77843,03,21000,8,9,2,44,2,3,65,1,5.08,5.04,3,0,73780,737.8,2625,7.872836175025724,Medium/Large (>4 acres),Primary,Others,No,Male,Medium/Large (>4 acres)
77843,04,8000,5,3,2,44,2,6,34,1,3.08,3.04,3,0,73780,737.8,1600,7.3777589082278725,Small (1-4 acres),Higher Secondary,OBC,No,Male,Small (1-4 acres)
77843,05,12000,5,9,2,44,2,2,60,2,2.46,2.4299999999999997,3,0,73780,737.8,2400,7.783224016336037,Small (1-4 acres),Below Primary,Others,No,Female,Small (1-4 acres)
77841,01,5500,3,2,1,44,2,4,42,1,10.120000000000001,8.68,11,0,506050,5060.5,1833.3333333333333,7.513891082552453,Medium/Large (>4 acres),Middle,SC,No,Male,Medium/Large (>4 acres)
77841,02,6525,5,2,1,44,2,4,28,1,11,10.75,11,0,506050,5060.5,1305,7.173958319756794,Medium/Large (>4 acres),Middle,SC,No,Male,Medium/Large (>4 acres)
77841,03,25583,16,2,2,44,2,6,65,1,8.46,8.4,4,0,47988,479.88,1598.9375,7.3770946251407095,Medium/Large (>4 acres),Higher Secondary,SC,No,Male,Medium/Large (>4 acres)
77841,04,13175,8,2,1,44,2,3,45,1,8.24,8.15,3,0,47988,479.88,1646.875,7.406634831729727,Medium/Large (>4 acres),Primary,SC,No,Male,Medium/Large (>4 acres)
77845,01,3483,2,3,1,44,2,1,70,2,27.34,25.040000000000003,15,0,154350,1543.5,1741.5,7.462502089806056,Medium/Large (>4 acres),Illiterate,OBC,No,Female,Medium/Large (>4 acres)
77845,02,4392,3,3,1,44,2,6,46,2,2.82,2.36,9,0,154350,1543.5,1464,7.288927694521257,Small (1-4 acres),Higher Secondary,OBC,No,Female,Small (1-4 acres)
77845,03,8167,6,3,1,44,2,3,49,1,2.04,1.5899999999999999,4,0,165375,1653.75,1361.1666666666667,7.216097454130221,Small (1-4 acres),Primary,OBC,No,Male,Small (1-4 acres)
77845,04,13533,9,3,1,44,2,6,72,1,0.62,0.56,3,0,165375,1653.75,1503.6666666666667,7.3156618487402865,Marginal (0-1 acre),Higher Secondary,OBC,No,Male,Marginal (0-1 acre)
77849,01,2583,2,2,1,44,2,1,70,1,40.72,40.660000000000004,13,1,668250,6682.5,1291.5,7.163559612535895,Medium/Large (>4 acres),Illiterate,SC,Yes,Male,Medium/Large (>4 acres)
77849,02,2322,2,2,1,44,2,1,75,1,39.06,38.980000000000004,11,1,668250,6682.5,1161,7.057036981697891,Medium/Large (>4 acres),Illiterate,SC,Yes,Male,Medium/Large (>4 acres)
77849,03,4767,3,3,1,44,2,1,50,1,2.56,2.56,3,0,89100,891,1589,7.370860166536716,Small (1-4 acres),Illiterate,OBC,No,Male,Small (1-4 acres)
77849,04,3050,2,3,1,44,2,1,58,2,1.24,1.23,3,0,89100,891,1525,7.329749689041512,Small (1-4 acres),Illiterate,OBC,No,Female,Small (1-4 acres)
77848,01,6233,5,3,1,44,2,1,45,2,21.58,21.54,15,1,163100,1631,1246.6,7.12817512437475,Medium/Large (>4 acres),Illiterate,OBC,Yes,Female,Medium/Large (>4 acres)
77848,02,5133,3,3,1,44,2,6,35,1,19.14,19.12,14,1,163100,1631,1711,7.444833273892193,Medium/Large (>4 acres),Higher Secondary,OBC,Yes,Male,Medium/Large (>4 acres)
77846,01,10000,8,3,2,44,2,4,40,1,7.76,7.6,13,0,579375,5793.75,1250,7.1308988302963465,Medium/Large (>4 acres),Middle,OBC,No,Male,Medium/Large (>4 acres)
77846,02,8000,4,3,2,44,2,1,65,1,6.42,6.12,11,0,579375,5793.75,2000,7.600902459542082,Medium/Large (>4 acres),Illiterate,OBC,No,Male,Medium/Large (>4 acres)
77846,03,20000,11,3,1,44,2,5,61,1,2.68,2.64,3,0,25750,257.5,1818.1818181818182,7.5055922797377574,Small (1-4 acres),Secondary,OBC,No,Male,Small (1-4 acres)
77846,04,15000,10,3,1,44,2,1,55,1,11.36,11.28,3,0,25750,257.5,1500,7.313220387090301,Medium/Large (>4 acres),Illiterate,OBC,No,Male,Medium/Large (>4 acres)
77844,01,7042,6,2,1,44,2,3,39,1,3.22,3.2,8,1,20925,209.25,1173.6666666666667,7.067888030486943,Small (1-4 acres),Primary,SC,Yes,Male,Small (1-4 acres)
77844,02,4000,5,2,1,44,2,3,29,1,2.94,2.85,8,1,20925,209.25,800,6.684611727667927,Small (1-4 acres),Primary,SC,Yes,Male,Small (1-4 acres)
77844,03,10625,12,3,1,44,2,6,46,1,2.7,2.7,3,1,18600,186,885.4166666666666,6.786058344004617,Small (1-4 acres),Higher Secondary,OBC,Yes,Male,Small (1-4 acres)
77844,04,9083,7,3,1,44,2,3,50,1,2.02,2.02,3,1,18600,186,1297.5714285714287,7.1682496644469005,Small (1-4 acres),Primary,OBC,Yes,Male,Small (1-4 acres)
77844,05,10500,9,3,1,44,2,1,50,1,2.02,2.02,3,1,18600,186,1166.6666666666667,7.061905958809396,Small (1-4 acres),Illiterate,OBC,Yes,Male,Small (1-4 acres)
77844,06,3050,2,3,1,44,2,2,59,1,2.34,2.34,4,1,18600,186,1525,7.329749689041512,Small (1-4 acres),Below Primary,OBC,Yes,Male,Small (1-4 acres)
77840,01,4550,6,3,1,44,2,1,35,1,9.06,8.99,11,1,704850,7048.5,758.3333333333334,6.631123042716941,Medium/Large (>4 acres),Illiterate,OBC,Yes,Male,Medium/Large (>4 acres)
77840,02,4000,5,3,1,44,2,3,35,1,6.46,6.4399999999999995,8,1,704850,7048.5,800,6.684611727667927,Medium/Large (>4 acres),Primary,OBC,Yes,Male,Medium/Large (>4 acres)
77840,03,8000,10,3,1,44,2,1,61,1,3.96,3.96,4,1,482600,4826,800,6.684611727667927,Small (1-4 acres),Illiterate,OBC,Yes,Male,Small (1-4 acres)
77840,04,8500,8,3,1,44,2,6,47,1,2.56,2.56,3,1,482600,4826,1062.5,6.968379900798572,Small (1-4 acres),Higher Secondary,OBC,Yes,Male,Small (1-4 acres)
77802,01,6750,5,9,1,44,2,4,32,1,8.26,8.24,12,1,645750,6457.5,1350,7.2078598714324755,Medium/Large (>4 acres),Middle,Others,Yes,Male,Medium/Large (>4 acres)
77802,02,6367,6,9,1,44,2,1,43,1,7.68,7.6,11,0,645750,6457.5,1061.1666666666667,6.96712421078897,Medium/Large (>4 acres),Illiterate,Others,No,Male,Medium/Large (>4 acres)
77802,03,10750,7,9,1,44,2,4,45,1,9.28,9.28,4,0,14350,143.5,1535.7142857142858,7.336750884500495,Medium/Large (>4 acres),Middle,Others,No,Male,Medium/Large (>4 acres)
77802,04,9650,4,9,1,44,2,5,65,1,5.82,5.82,4,0,14350,143.5,2412.5,7.788418833213141,Medium/Large (>4 acres),Secondary,Others,No,Male,Medium/Large (>4 acres)
77807,01,4950,4,3,1,44,2,3,40,1,24.52,24.41,14,1,1103300,11033,1237.5,7.120848494442845,Medium/Large (>4 acres),Primary,OBC,Yes,Male,Medium/Large (>4 acres)
77807,02,18000,14,2,2,44,2,1,80,2,31.62,31.44,14,1,1103300,11033,1285.7142857142858,7.159069707263043,Medium/Large (>4 acres),Illiterate,SC,Yes,Female,Medium/Large (>4 acres)
77803,01,5158,6,2,1,46,2,1,58,2,33.12,33.089999999999996,15,1,1376700,13767,859.6666666666666,6.756544717213235,Medium/Large (>4 acres),Illiterate,SC,Yes,Female,Medium/Large (>4 acres)
77803,02,9450,9,3,1,46,2,2,58,1,24.759999999999998,24.759999999999998,15,1,1376700,13767,1050,6.956545443151569,Medium/Large (>4 acres),Below Primary,OBC,Yes,Male,Medium/Large (>4 acres)
77801,01,2017,3,2,1,46,2,1,35,2,21.62,21.56,14,1,79500,795,672.3333333333334,6.510754249286102,Medium/Large (>4 acres),Illiterate,SC,Yes,Female,Medium/Large (>4 acres)
77801,02,5083,6,3,1,46,2,4,35,1,22.4,22.38,12,1,79500,795,847.1666666666666,6.741897448218848,Medium/Large (>4 acres),Middle,OBC,Yes,Male,Medium/Large (>4 acres)
77805,01,6585,8,2,1,46,2,1,48,1,40,39.83,15,1,1965150,19651.5,823.125,6.713108072497546,Medium/Large (>4 acres),Illiterate,SC,Yes,Male,Medium/Large (>4 acres)
77805,02,7000,9,2,1,46,2,3,50,1,21.32,21.27,16,1,1965150,19651.5,777.7777777777778,6.656440850701231,Medium/Large (>4 acres),Primary,SC,Yes,Male,Medium/Large (>4 acres)
77809,01,5493,5,3,1,46,2,4,28,1,27.26,19.25,15,1,16250,162.5,1098.6,7.00179192090852,Medium/Large (>4 acres),Middle,OBC,Yes,Male,Medium/Large (>4 acres)
77809,02,5727,5,3,1,46,2,4,28,1,28.56,23.330000000000002,16,1,16250,162.5,1145.4,7.043509199959757,Medium/Large (>4 acres),Middle,OBC,Yes,Male,Medium/Large (>4 acres)
77808,01,5225,5,3,1,46,2,5,35,1,6.36,6.34,8,1,51850,518.5,1045,6.951772164398911,Medium/Large (>4 acres),Secondary,OBC,Yes,Male,Medium/Large (>4 acres)
77808,02,992,1,3,2,46,2,1,45,2,11.66,11.64,12,1,51850,518.5,992,6.899723107284872,Medium/Large (>4 acres),Illiterate,OBC,Yes,Female,Medium/Large (>4 acres)
